,mobs/Bat (2).txt,mobs/Bat.txt,mobs/Blaze (2).txt,mobs/Blaze.txt,mobs/Breeding.txt,mobs/Cat.txt,mobs/Cave-Spider_Jockey.txt,mobs/Cave_Spider (2).txt,mobs/Cave_Spider.txt,mobs/Charged_Creeper.txt,mobs/Chicken (2).txt,mobs/Chicken.txt,mobs/Chicken_Jockey (2).txt,mobs/Chicken_Jockey.txt,mobs/Cow (2).txt,mobs/Cow.txt,mobs/Creeper (2).txt,mobs/Creeper.txt,mobs/Donkey.txt,mobs/Elder_Guardian (2).txt,mobs/Elder_Guardian.txt,mobs/Enderman (2).txt,mobs/Enderman.txt,mobs/Endermite (2).txt,mobs/Endermite.txt,mobs/Ender_Dragon (2).txt,mobs/Ender_Dragon.txt,mobs/Fish.txt,mobs/Generated_Structures.txt,mobs/Ghast (2).txt,mobs/Ghast.txt,mobs/Giant (2).txt,mobs/Giant.txt,mobs/Guardian (2).txt,mobs/Guardian.txt,mobs/Horse.txt,mobs/Human (2).txt,mobs/Human.txt,mobs/Iron_Golem (2).txt,mobs/Iron_Golem.txt,mobs/Magma_Cube (2).txt,mobs/Magma_Cube.txt,mobs/Minecart_with_Command_Block.txt,mobs/Mob.txt,mobs/mobs (2).txt,mobs/Mobs.txt,mobs/Mooshroom (2).txt,mobs/Mooshroom.txt,mobs/Mule.txt,mobs/Ocelot.txt,mobs/Pig (2).txt,mobs/Pig.txt,mobs/Pigman_Jockey.txt,mobs/Pigmen.txt,mobs/Rabbit (2).txt,mobs/Rabbit.txt,mobs/Red_Dragon.txt,mobs/Sheep (2).txt,mobs/Sheep.txt,mobs/Silverfish (2).txt,mobs/Silverfish.txt,mobs/Skeleton (2).txt,mobs/Skeleton.txt,mobs/Slime (2).txt,mobs/Slime.txt,mobs/Snow_Golem (2).txt,mobs/Snow_Golem.txt,mobs/Spider (2).txt,mobs/Spider.txt,mobs/Spider_Jockey (2).txt,mobs/Spider_Jockey.txt,mobs/Squid (2).txt,mobs/Squid.txt,mobs/The_Player.txt,mobs/Villager (2).txt,mobs/Villager.txt,mobs/Witch (2).txt,mobs/Witch.txt,mobs/Wither.txt,mobs/Wither_Skeleton (2).txt,mobs/Wither_Skeleton.txt,mobs/Wither_Skeleton_Jockey.txt,mobs/Wolf (2).txt,mobs/Wolf.txt,mobs/Zombie (2).txt,mobs/Zombie.txt,mobs/Zombie_Pigman (2).txt,mobs/Zombie_Pigman.txt,mobs\Boss/ender-dragon.txt,mobs\Hostile/blazes.txt,mobs\Hostile/cave-spiders.txt,mobs\Hostile/creepers.txt,mobs\Hostile/ghasts.txt,mobs\Hostile/magma-cubes.txt,mobs\Hostile/silverfish.txt,mobs\Hostile/skeletons.txt,mobs\Hostile/slimes.txt,mobs\Hostile/spider-jockeys.txt,mobs\Hostile/spiders.txt,mobs\Hostile/zombies.txt,mobs\Neutral/endermen.txt,mobs\Neutral/wolves.txt,mobs\Neutral/zombie-pigmen.txt,mobs\Passive/bats.txt,mobs\Passive/chickens.txt,mobs\Passive/cows.txt,mobs\Passive/mooshrooms.txt,mobs\Passive/ocelots.txt,mobs\Passive/pigs.txt,mobs\Passive/rabbits.txt,mobs\Passive/sheep.txt,mobs\Passive/squid.txt,mobs\Passive/villagers.txt,mobs\Player-Created/iron-golems.txt,mobs\Player-Created/snow-golems.txt
health,0.0,0.0,0.0,0.0014195513924508789,0.0,0.0,0.0,0.006038497801390032,0.013778966025565673,0.0,0.0,0.0,0.0025096710271599923,0.0,0.0,0.0,0.0,0.0,0.005358486787719984,0.0,0.0,0.0,0.0,0.0,0.0,0.00478385013488138,0.002244498239384597,0.0,0.0,0.00228766166706507,0.0,0.0,0.011014667285868855,0.0,0.0,0.005938023628321978,0.0,0.004628731777719208,0.0047488385903147155,0.0,0.002951821505890413,0.0,0.0,0.003717450208980739,0.0,0.0,0.0,0.0,0.005407200303971984,0.0,0.003438104239519758,0.0,0.0,0.0,0.0,0.0,0.0,0.0025096710271599923,0.0,0.0,0.0,0.0,0.0,0.0028595770838313376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005532949148250402,0.0,0.0,0.003408550334882053,0.019826401114563942,0.014066027817764958,0.008436766431729336,0.005217473977516826,0.0,0.013768334107336069,0.015316533049877722,0.0,0.0,0.002068841855432759,0.0,0.006294095591925061,0.0,0.0076255388902169,0.0,0.0,0.0,0.0,0.002915647222729991,0.0,0.0,0.002825615360745455,0.0,0.0043415476893205705,0.0,0.0,0.0,0.007253561383377052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005407200303971984,0.0
afir,0.0,0.0,0.0,0.004835065570171008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
extra,0.0,0.0,0.0,0.002696927778729415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004767986241719936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008862845014020588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0045110288993517956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004737998906866352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0038176106057014355,0.0,0.0,0.0,0.0,0.0,0.00611368479326037,0.002394094786626324,0.0,0.006042848873195855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00974148913178987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010272843084432954,0.0
plenti,0.0,0.0,0.0,0.004351216992476301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008175605021737984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rotten,0.0,0.0,0.0,0.004861293382484583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008594438511649958,0.010339502168837767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00197563717484097,0.0,0.0,0.0,0.0,0.0,0.0,0.002259436414044415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004715004461252407,0.008741982520433648,0.0018366834330577457,0.012946283435981188,0.0035424033517583308,0.005446208361660535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02288631378944989,0.0,0.008856008379395828,0.004566999836908161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
flesh,0.0,0.0,0.0,0.004707263499101358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008322124076470332,0.010011895462555678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001913039191196381,0.0,0.0,0.0,0.0,0.0,0.0,0.002187846263032134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00917369026103939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004565609736396918,0.008464993159328192,0.00177848819307797,0.012536080971123744,0.0034301624454321196,0.0052736454709183655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016620871399916873,0.0,0.008575406113580299,0.004422294632563831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
meat,0.0,0.0,0.0,0.0025129770868114456,0.009155977385860832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005484048955072894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0040732587983520144,0.0,0.0,0.004442773837021078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004618146488482437,0.0,0.0,0.0,0.0,0.0,0.0,0.007312065273430525,0.036152357060051356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009155977385860832,0.0,0.0,0.025681399984731602,0.03166729020673671,0.0,0.0,0.009980449283165837,0.033533038196624065,0.0,0.0,0.0,0.0,0.0
heal,0.0,0.0,0.0,0.002148559843910274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007597017507159533,0.018279118265957454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009654118762449381,0.003397156885276999,0.0,0.0008731780548966099,0.0,0.0,0.0,0.0,0.0,0.0,0.0009986096224053299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02063602463262819,0.0,0.009124120688497345,0.0,0.0,0.0,0.004167808215733355,0.007727438408569998,0.003247057077000558,0.009536510324135643,0.006262584866771511,0.0,0.009526418778819098,0.0,0.0,0.0,0.0,0.0,0.0,0.0044129734048941405,0.0,0.0,0.0,0.020230260103334938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005734054615276463,0.0,0.0,0.0,0.0,0.0
gang,0.0,0.0,0.0,0.004351216992476301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006341425808165462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
posit,0.0,0.0,0.0,0.0031807763564241217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003573043681881252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005352390736312076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015187980550902645,0.0,0.0,0.0,0.0035682604908747174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00965757458943266,0.006680427535547403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
note,0.0,0.0,0.0,0.0013532389209057586,0.00493049659008272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0023924350542595474,0.0,0.0,0.0,0.0,0.005032607466208694,0.0,0.0,0.0032774977332919813,0.006593105905343172,0.0018409321683750418,0.0,0.013420286576556516,0.0,0.0,0.0,0.0005499583975359,0.002180796568690434,0.0,0.0,0.0,0.0,0.004007117370031892,0.0012579192631381316,0.0,0.0,0.0,0.016200203081700365,0.0028139310563747534,0.005250065813514007,0.0,0.0,0.0,0.0032308097313932353,0.0,0.008929245793063194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019451358760189119,0.0027259957108630426,0.0,0.0,0.012281742408509303,0.0,0.00284214089152638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0032493244003410477,0.0,0.0019155645535794354,0.0,0.0,0.0,0.0026250329067570035,0.0,0.0010225556498818986,0.0,0.0,0.0015160617857206224,0.0,0.0,0.0,0.00589608777670204,0.004320054155120098,0.0,0.0,0.0027794466071544744,0.003446851719510716,0.009775984618267461,0.002693620464890797,0.006370866380443964,0.0,0.00493049659008272,0.002542632770670461,0.0,0.0,0.0,0.0,0.003203429987906852,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sever,0.0,0.0,0.0,0.0088713340712516,0.0,0.0,0.0,0.0,0.005740677954987522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0037736943917303753,0.002199460932458237,0.0,0.006883498103434111,0.0,0.0021610982417758257,0.0,0.0,0.0,0.0,0.002805350170456166,0.0,0.0021631943603420485,0.0,0.0,0.0,0.013766996206868222,0.0029856136352244336,0.0,0.0016492907269459436,0.0,0.0,0.0029677357092650057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019904090901496224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019410386296889923,0.0,0.0,0.0,0.0,0.0,0.0,0.005807951524772531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012504925065952633,0.0032606043647845787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004765498686992846,0.0,0.0028320677911271774,0.006608158179296747,0.0,0.0,0.0,0.0,0.0,0.0,0.005426407264021051,0.0,0.00333371208596809,0.0,0.00906607067281566,0.0,0.0,0.0,0.0070466141722358685,0.0,0.025488610120144597,0.0,0.0,0.0,0.0
drawback,0.0,0.0,0.0,0.019340262280684032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mele,0.0,0.0,0.0,0.004861293382484583,0.0,0.0,0.0,0.0,0.007864408985563861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003013138945652426,0.0,0.0,0.02943470993151792,0.002960584196600349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007834161258696308,0.0,0.0,0.0,0.004090124351929799,0.0287898505619935,0.0,0.0,0.007925610611910662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00547548905177699,0.004270192719624822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007222985557663262,0.0,0.0,0.0,0.0,0.0,0.006473141717990594,0.0,0.0,0.0,0.006507609991249329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
wo,0.0,0.0,0.0,0.005202822842247526,0.0,0.0,0.0,0.0,0.008416921895373412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005046256414124336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0043774754435777375,0.0,0.0,0.01165766187647975,0.0,0.004351263015771883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0029183169623851583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00786997390217225,0.007898488300368527,0.0,0.0,0.011783690653522775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007569384621186504,0.0,0.0,0.0,0.0,0.005828830938239875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unless,0.0,0.0,0.0,0.0014195513924508789,0.005172104638581898,0.0,0.0,0.0,0.0,0.0,0.0036490308799810934,0.0,0.005019342054319985,0.0,0.0,0.0,0.001509624450347508,0.0017597397438962076,0.0,0.0,0.0,0.005187139826484752,0.0,0.03011605232591991,0.0070389589755848305,0.0,0.0,0.0,0.0,0.0,0.004665035556367986,0.0,0.0,0.0,0.0,0.0006597804031468866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007434900417961478,0.0,0.003389128395651956,0.0,0.0,0.0,0.0031849640344681026,0.003438104239519758,0.0,0.0,0.0,0.002300936299562546,0.005719154167662675,0.0,0.0025096710271599923,0.0,0.007481660797948657,0.0,0.0024938869326495525,0.0,0.0,0.011895840668738365,0.0,0.0,0.004310087198818248,0.002981413701438186,0.0,0.0,0.0,0.0,0.0,0.0010004912252933864,0.0013043684943792066,0.0,0.0,0.002009432545394994,0.0,0.0,0.0,0.002753666821467214,0.005105511016625907,0.0,0.00378045783964143,0.004137683710865518,0.0047710590917399865,0.006294095591925061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0043415476893205705,0.005172104638581898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
blow,0.0,0.0,0.0,0.002800759970841145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010415844033571951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0045135324145478455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016764548968320567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004067654862330813,0.0044705463915521515,0.010431274913621686,0.0,0.005752541312659018,0.0,0.0,0.0055749093956410445,0.0,0.0,0.010204508067673389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
immens,0.0,0.0,0.0,0.004835065570171008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
knockback,0.0,0.0,0.0,0.0033401216936848888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004140565058147835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00808965889973392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012608207113999716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006275834034322728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01307954195938288
toss,0.0,0.0,0.0,0.004351216992476301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007692657889652195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
balconi,0.0,0.0,0.0,0.014505196710513025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
entirely.if,0.0,0.0,0.0,0.004835065570171008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
die,0.0,0.0,0.0,0.0010426385649825289,0.0,0.0,0.0,0.0,0.0,0.0,0.005360313604020609,0.0,0.0018433145937876776,0.0,0.004574508468352666,0.0032004802837192646,0.0,0.0,0.0,0.0,0.0,0.0,0.0014183946711937652,0.0,0.0,0.0035136640112145815,0.003297098556435318,0.0,0.0,0.001680252148952614,0.0,0.0,0.0,0.0017544801555328497,0.0030873891076161103,0.00048459851217712665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007467787328678285,0.0,0.0,0.0,0.0023393068740437998,0.0,0.0028460296985516587,0.0,0.0,0.0016900021614223582,0.0,0.0,0.0036866291875753553,0.00114064114550308,0.0,0.0,0.0,0.0014986811620160535,0.0021003151861907674,0.0,0.0,0.00630852792386541,0.003165692454548403,0.0,0.00214675950234732,0.004722870905164104,0.00393572575430342,0.0,0.0,0.0,0.001916077011963507,0.0,0.0,0.0,0.0,0.0,0.0,0.0020225257348503683,0.0,0.0007878549300769695,0.0027766878732691505,0.0015195323781832335,0.0023361794584367893,0.004622915965372271,0.0027914732187072177,0.0028004202482543564,0.0,0.0016642497475340176,0.011649748232738124,0.0,0.0,0.0,0.0037660824028248243,0.0020753708253096422,0.0,0.0,0.003798830945458084,0.003918076759889503,0.0,0.010655257529943406,0.006569406898160595,0.006240936553252566,0.0,0.004140905769930613,0.0,0.0,0.00981720356691415,0.0035956013064006556,0.0,0.008165711378087468
